tweets,label
"['yeeesss', 'freepicks', 'senseisam', 'china', 'jiangsu', 'suning', 'fc', 'shanghai', 'shenhua', 'under', 'retweet', 'like', 'soccer', 'soccerpicks', 'btc', 'jiangsusuningfc', 'shanghaishenhua', 'bettingpicks', 'pic', 'twitter', 'com', 'h', 't', 'xk', 'ame']",Non_R
"['baso', 'si', 'baso', 'nya', 'kirim', 'smpai', 'denmark', 'negara', 'kirim', 'om', 'srilanka', 'afrika', 'bias', 'simpan', 'keranjang', 'china', 'basi']",Non_R
"['kisah', 'balik', 'tembok', 'china', 'dengar', 'kisah', 'legenda', 'tntg', 'seorg', 'wanita', 'tangis', 'mati', 'suami', 'yg', 'korban', 'pmbinaan', 'tembok', 'china', 'percaya', 'sbnrnya', 'tembok', 'china', 'kubur', 'juta', 'manusia', 'https', 'youtu', 'be', 'yedg', 'lnfncc', 'pic', 'twitter', 'com', 'shpdxdfrs']",Non_R
"['matchday', 'chinese', 'super', 'league', 'group', 'a', 'in', 'dalian', 'jiangsu', 'suning', 'vs', 'shanghai', 'greenland', 'shenhua', 'giovanni', 'moreno', 'csl', 'g', 'cspos', 'goal', 'china']",Non_R
"['nonton', 'drama', 'china', 'bilang', 'korea']",Non_R
"['orang', 'menteri', 'nya', 'si', 'xi', 'jinnping', 'china', 'aja']",Non_R
"['live', 'china', 'jiangsu', 'suning', 'over', 'live', 'china', 'jiangsu', 'suning', 'tt', 'over']",Non_R
"['no', 'wonder', 'negara', 'china', 'maju', 'https', 'twitter', 'com', 'iffgone', 'status']",Non_R
"['si', 'opung', 'gak', 'beda', 'china', 'diaspora', 'dah', 'turun', 'turun', 'dgn', 'china', 'komumis', 'https', 'twitter', 'com', 'tifsembiring', 'status']",R
"['bayang', 'kaisar', 'china', 'ya']",Non_R
"['no', 'indiano', 'pakistan', 'no', 'china', 'inshallah', 'independent', 'state', 'of', 'jam', 'kashmir', 'untakecontroljk', 'jkpressfreedomday']",R
"['apki', 'pay', 'to', 'bengaluru', 'pe', 'bhi', 'nahn', 'bol', 'payi', 'china', 'ki', 'baat', 'kae', 'ho']",Non_R
"['srinagar', 'saudia', 'ka', 'udhar', 'kia', 'chukta', 'china', 'udhar', 'lekar', 'palle', 'nai', 'dhela', 'kardi', 'mela', 'mela', 'pic', 'twitter', 'com', 'h', 'ykxsczv']",Non_R
"['yuk', 'follow', 'caramencinta', 'lagu', 'yg', 'hp', 'lo']",Non_R
"['asa', 'hayang', 'ng drama', 'china', 'deui', 'iyeu', 'th', 'hunting', 'ah']",Non_R
"['bayang', 'kaisar', 'china', 'ya']",Non_R
"['ya', 'china', 'anjinx']",Non_R
"['taiyuan', 'shanxi', 'china', 'https', 'www', 'instagram', 'com', 'p', 'cd', 'snshc', 'x', 'igshid', 'a', 'uirgirzuar']",Non_R
"['china', 'mng', 'msh', 'jajah', 'jepang', 'dn', 'dlm', 'pergola', 'dlm', 'negeri', 'yg', 'dahsyat', 'dr', 'kaisar', 'republik', 'china', 'negara', 'msh', 'kotak', 'kotak', 'ya', 'maklum', 'china', 'skrg', 'sngat', 'agresif', 'sm', 'dg', 'tipikal', 'pasu', 'agresif', 'dn', 'bengis', 'ekonomi', 'skrg']",Non_R
"['kya', 'kha', 'india', 'china', 'ki', 'phar', 'rha', 'hai', 'sahi', 'hai', 'njoying', 'it', 'randiaaaa']",Non_R
"['realita', 'realita', 'negara', 'ngak', 'daya', 'negara', 'investasi', 'negeri', 'rakyat', 'angkut', 'kesini', 'tka', 'negara', 'laku', 'klo', 'investasi', 'negara', 'utama', 'tenaga', 'lokal', 'bawa', 'china', 'angkut']",R
"['shukar', 'hai', 'hmari', 'izzat', 'to', 'hai', 'waha', 'pe', 'america', 'ne', 'apko', 'apki', 'aukaad', 'kha', 'saudi', 'pass', 'apka', 'bajwa', 'jayega', 'ko', 'apni', 'izzat', 'leke', 'bharat', 'matavke', 'beto', 'ne', 'kbhi', 'apne', 'desh', 'ki', 'betiya', 'nai', 'bechi', 'china', 'ko', 'pic', 'twitter', 'com', 'kqexocaxx']",Non_R
"['bujank', 'china', 'ganteng', 'c', 'pic', 'twitter', 'com', 'lfinuznfrq']",Non_R
"['inke', 'paas', 'rafaal', 'ki', 'technology', 'k', 'santh', 'china', 'k', 'fighter', 'plane', 'ki', 'http', 'tech', 'ki', 'bhi', 'jaankari', 'h', 'soch', 'rha', 'hun', 'bnd', 'media', 'dekhkar', 'hi', 'fighter', 'pilot', 'ban', 'jaun']",Non_R
"['ponsel', 'cerdas', 'buat', 'uganda', 'ukur', 'suhu', 'tubuh', 'bantu', 'deteksi', 'potensi', 'gejala', 'covid', 'simi', 'mobile', 'milik', 'china', 'harap', 'menteri', 'sehat', 'uganda', 'pasok', 'ponsel', 'negara', 'afrika', 'timur', 'https', 'bebas', 'kompas', 'id', 'baca', 'video', 'ponsel', 'pintar', 'ukur', 'suhu', 'tubuh', 'uganda', 'utm', 'source', 'medsos', 'twitter', 'kompasdata', 'utm', 'medium', 'link']",Non_R
"['ama', 'oye', 'mela', 'tweet', 'la', 'scnd', 'pic', 'andha', 'padam', 'dhan', 'great', 'wall', 'katturadhuku', 'munna', 'irndha', 'china', 'epdi', 'ore', 'land', 'agudhu', 'great', 'wall', 'kattura', 'vara', 'katirpanga']",Non_R
"['shikenan', 'sai', 'a', 'aika', 'mu', 'china']",Non_R
"['islam', 'dinusantarakantapi', 'tenaga', 'kerja', 'china']",R
"['intelijen', 'indonesia', 'om', 'gatot', 'perangkap', 'dg', 'knowledge', 'lippogate', 'jamesr', 'agencmi', 'ccp', 'xijinping', 'indonesia', 'perangkap', 'strategi', 'china', 'is', 'civilization', 'https', 'twitter', 'com', 'ghea', 'jhana', 'status']",Non_R
"['bener', 'ya', 'docma', 'made', 'in', 'thailand', 'bagus', 'banding', 'buat', 'china', 'vietnam', 'pic', 'twitter', 'com', 'ahso', 'gltp']",Non_R
"['emanggg', 'pretty', 'anteng', 'aja', 'tinggal', 'china']",Non_R
"['hoax', 'presiden', 'jokowi', 'baer', 'vaksin', 'covid', 'lahan', 'pabrik', 'china', 'https', 'www', 'detax', 'org', 'issue', 'm', 'via', 'detaxid']",Non_R
"['jo', 'pakistaniz', 'yaha', 'khudki', 'gaand', 'marwane', 'aye', 'hai', 'na', 'bc', 'tumhare', 'liye', 'ye', 'msg', 'hai', 'padho', 'bc', 'china', 'ki', 'maa', 'chodhne', 'hich', 'waley', 'hai', 'bc', 'tumhare', 'bhi', 'gaand', 'me', 'bomb', 'dalke', 'khadda', 'khodke', 'chodhenge', 'ajate', 'ho', 'khudi', 'maa', 'chudwane', 'bc', 'ckmkb', 'pkmkb']",Non_R
"['ruu', 'cipta', 'kerja', 'untung', 'china', 'tenaga', 'kerja', 'china', 'ratus', 'ribu', 'tenaga', 'kerja', 'serbu', 'indonesia', 'nganggur']",Non_R
"['tq', 'master', 'nim', 'best']",Non_R
"['barang', 'made', 'in', 'china', 'kemas', 'kirim', 'indonesia', 'nigeria', 'garut', 'georgia', 'chad', 'azkaban', 'afrika', 'teluk', 'uganda', 'yeah', 'stress']",Non_R
"['pepe', 'escobar', 'the', 'india', 'china', 'himalayan', 'puzzle', 'consoiumnews', 'usa', 'militarybasesw', 'pacific', 'https', 'consoiumnews', 'com', 'pepe', 'escobar', 'the', 'india', 'china', 'himalayan', 'puzzle']",Non_R
"['iyapp', 'ngak', 'sih', 'solo', 'china', 'ex', 'smrookies']",Non_R
"['lp', 'cn', 'ro', 'y', 'benji']",Non_R
"['indian', 'media', 'indian', 'jawans', 'defeated', 'pla', 'at', 'gulwan', 'and', 'ladaakh', 'indian', 'winsgoogle', 'map', 'o', 'bhnchoodo', 'yea', 'map', 'ma', 'to', 'china', 'finger', 'bunkers', 'bana', 'kr', 'betha', 'hygandou', 'google', 'map', 'bhi', 'change', 'krlo', 'ladaakh', 'bacha', 'bs', 'ab']",Non_R
"['matchday', 'chinese', 'super', 'league', 'group', 'a', 'in', 'dalian', 'henan', 'jianye', 'vs', 'guangzhou', 'evergrande', 'paulinho', 'wei', 'shihao', 'fernando', 'karanga', 'csl', 'g', 'cspos', 'goal', 'china']",Non_R
"['pepe', 'escobar', 'the', 'india', 'china', 'himalayan', 'puzzle', 'consoiumnews', 'indiapawnofusa', 'https', 'consoiumnews', 'com', 'pepe', 'escobar', 'the', 'india', 'china', 'himalayan', 'puzzle']",Non_R
"['yuk', 'follow', 'caramencinta', 'ais', 'indonesia', 'favorit']",Non_R
"['pake', 'syopi', 'dr', 'jaman', 'sefemes', 'skrg', 'belanja', 'printilan', 'bocah', 'langsung', 'dr', 'seller', 'china', 'thn', 'segitu', 'enak', 'bgt', 'bener', 'gratis', 'ongkir', 'ga', 'pake', 'pocer', 'an', 'ga', 'minimal', 'blanja', 'sampe', 'skrg', 'ya', 'pake', 'syopi', 'krn', 'variasi', 'barang', 'oke', 'harga', 'nyaman']",Non_R
"['actually', 'gunung', 'trusmadi', 'letak', 'negara', 'china', 'sempadan', 'india', 'pakistan', 'tangan', 'dada', 'mata', 'atasni', 'pandai', 'geografi', 'parah', 'sungguh', 'otaknyajadahnyacredit', 'fb', 'azri', 'monmaria', 'pic', 'twitter', 'com', 'hwqlng', 'spd']",Non_R
"['maksud', 'indonesia', 'cepat', 'maju', 'ikut', 'paham', 'komunis', 'cina', 'gitu', 'ya', 'luhut', 'pantesan', 'islam', 'sengaja', 'tuduh', 'radikal', 'biar', 'komunis', 'dominasi', 'hidup', 'rakyat', 'indonesia', 'dasar', 'kakek', 'gila', 'luhut', 'singgung', 'paham', 'komunisme', 'hasil', 'tekan', 'miskin', 'china', 'http', 'share', 'babe', 'news', 's', 'vcyrmmpqvr']",Non_R
"['check', 'the', 'sunset', 'in', 'nanjing', 'jiangsu', 'china', 'pic', 'twitter', 'com', 'te', 'czcps', 'l', 'at', 'yuhuamen', 'station']",Non_R
"['kemaren', 'pusing', 'movie', 'marathon', 'yg', 'korea', 'thailand', 'china', 'jepang', 'putus', 'marathon', 'mr', 'bean', 'aja']",Non_R
"['proses', 'angkat', 'darat', 'bentuk', 'gunung', 'kena', 'pengaruh', 'erosi', 'kaya', 'china']",Non_R
"['wuhan', 'china']",Non_R
"['jual', 'agv', 'china', 'tanjak', 'nih']",Non_R
"['lol', 'tunhara', 'media', 'war', 'jeet', 'chuka', 'hy', 'i', 'told', 'u', 'alreadytumhare', 'media', 'ny', 'tu', 'china', 'ko', 'duniya', 'k', 'map', 'sy', 'khatam', 'diya', 'hy', 'bs']",Non_R
"['pusing', 'ya', 'anjing']",Non_R
"['jujur', 'ckp', 'suka', 'menteri', 'wang', 'dap', 'menteri', 'wang', 'bn', 'rana', 'lge', 'jdi', 'menteri', 'wang', 'jujur', 'slh', 'akn', 'aku', 'slh', 'bajet', 'untuk', 'lbh', 'byk', 'sekolah', 'tahfiz', 'sklh', 'sk', 'smk', 'dripda', 'sklh', 'cina', 'sikit', 'je', 'untuk']",Non_R
"['cina', 'utara', 'mie', 'instan', 'anjing', 'http', 'twitpic', 'com', 'a', 'k', 's']",Non_R
"['dasar', 'cina', 'anjing', 'kau']",R
"['cina', 'komunis', 'anjing', 'biadab']",R
"['ni', 'pokimak', 'anjing', 'cina', 'lancau']",R
"['bangsat', 'kau', 'cina', 'datang', 'pki', 'anjing']",R
"['bacot', 'lu', 'cina', 'anjing']",R
"['anjing', 'lo', 'wkwkwkkwwk', 'https', 'twitter', 'com', 'ez', 'icy', 'status']",Non_R
"['perintah', 'kacung', 'rakyat', 'gak', 'tingkah', 'rakyat', 'paham', 'klen', 'cina', 'tolol', 'ktisten', 'tolol', 'yg', 'doyan', 'pura', 'bikin', 'akun', 'sok', 'muslim', 'anjing', 'klen']",R
"['gue', 'tuh', 'males', 'orang', 'cari', 'ken', 'udahan', 'lo', 'kalo', 'gamon', 'ngomong', 'anjing', 'emang', 'gue', 'seribet', 'ha', 'bjgn']",Non_R
"['abang', 'jnt', 'ni', 'rumah', 'cina', 'salam', 'hahdhfhgsg', 'terang', 'terang', 'anjing']",Non_R
"['nak', 'takda', 'ramai', 'melayu', 'ni', 'x', 'mcm', 'cina', 'kedai', 'tu', 'melayu', 'india', 'dorg', 'masuk', 'je', 'jual', 'barang', 'bkn', 'main', 'tulis', 'jawi', 'sbb', 'nak', 'org', 'melayu', 'beli', 'bangkit', 'isu', 'ajar', 'jawi', 'gelupur', 'jawi', 'ni', 'islamisasi', 'kepala', 'anjing']",Non_R
"['tito', 'gw', 'suruh', 'lu', 'ga', 'mbacot', 'dlm', 'teori', 'medis', 'covid', 'otak', 'lu', 'otak', 'anjing', 'yg', 'paksa', 'teori', 'algiritma', 'mnjadi', 'esensi', 'dimensi', 'yg', 'skala', 'ndasmumubadzir', 'ktp', 'islamnyagw', 'incar', 'lu', 'mati', 'brsma', 'pki', 'cina', 'kemendagri', 'pic', 'twitter', 'com', 'worr', 'fk']",R
"['kali', 'pegi', 'centre', 'umobile', 'ni', 'kau', 'muka', 'mcm', 'anjing', 'dasar', 'cina', 'laknat']",R
"['anjing', 'ko', 'gak', 'liat', 'tka', 'cina', 'yg', 'berak', 'sembarang', 'omnibus', 'law', 'ko', 'pikir', 'negara', 'kurang', 'tenaga', 'kerja', 'pimpin', 'negri', 'malas', 'pikir', 'bisa', 'korupsi', 'jabat', 'omnibus', 'law', 'mudah', 'korupsi', 'kuasa', 'mudah', 'tka', 'cina', 'masuk']",R
"['carifal', 'fbck', 'mas']",Non_R
"['bpak', 'jokowi', 'mohmahfudmd', 'kbar', 'dngan', 'tokoh', 'paai', 'tokoh', 'agama', 'yg', 'slalu', 'bilnang', 'kacung', 'cina', 'anjing', 'peking', 'idi', 'hebat', 'ketimbang']",R
"['tetangga', 'anjing', 'nyetel', 'musik', 'bassnya', 'sampe', 'geter', 'alias', 'ganggu', 'bangsattttt']",Non_R
"['waku', 'ngga', 'dibales', 'mas', 'wkwk']",Non_R
"['ngomentarin', 'ekonomi', 'china', 'tp', 'gw', 'hape', 'lu', 'produk', 'cina', 'rumah', 'material', 'produk', 'cina', 'lu', 'ngatain', 'keroyok', 'keroyok', 'negara', 'populasi', 'm', 'keroyok', 'mampus', 'lu', 'anjing', 'note', 'gw', 'bain', 'cina', 'cuman', 'buka', 'pandang', 'lu', 'sara']",Non_R
"['udh', 'byk', 'yg', 'ngaku', 'islam', 'yg', 'sogok', 'jd', 'jilat', 'utk', 'pihak', 'pd', 'cina', 'anjing', 'aseng', 'berani']",R
"['pro', 'life', 'anjing', 'pro', 'choice', 'mon', 'maap', 'udah', 'jam', 'pagi']",Non_R
"['gue', 'jd', 'rawan', 'jokowi', 'rezim', 'dibubarin', 'buzerrp', 'kecebong', 'anjing', 'peking', 'sea', 'bacin', 'pulang', 'tka', 'cina', 'negara', 'saatnyaturunkanjkw', 'cc', 'hukumdan', 'hadijah', 'abu', 'waras', 'micheladamada', 'donadam', 'nama', 'anisa', 'restyleseh', 'do', 'ra', 'https', 'twitter', 'com', 'darahordebaru', 'status', 'pic', 'twitter', 'com', 'aifiw', 'gg']",R
"['wanita', 'perempuan', 'ikat', 'sihir', 'bomohindon', 'cina', 'india', 'makan', 'minum', 'babi', 'anjing', 'haram', '', 'covid', 'musicvalley', 'malays', 'malaysiagazette', 'aidilfitri', 'aidiladha', 'takburraya', 'cinta', 'seks', 'peperangan', 'duit', 'wang', 'money', 'pitih', 'allah', 'ah', 'nabi', 'muhammad', 's', 'a', 'w', 'ah', 'ah', 'ah', 'pic', 'twitter', 'com', 'k', 'zxvhkyfn']",Non_R
"['anjing', 'lo', 'private', 'sih', 'gw', 'rt']",Non_R
"['bro', 'gausah', 'debate', 'openminded', 'gt', 'dah', 'ama', 'gua', 'gua', 'orgnya', 'emang', 'ras', 'anjing', 'ama', 'cina', 'tulen', 'dendam', 'gue']",R
"['wanita', 'perempuan', 'ikat', 'sihir', 'bomohindon', 'cina', 'india', 'makan', 'minum', 'babi', 'anjing', 'haram', '', 'covid', 'musicvalley', 'malaysiagazette', 'aidilfitri', 'aidiladha', 'takburraya', 'cinta', 'seks', 'peperangan', 'duit', 'wang', 'money', 'pitih', 'allah', 'ah', 'nabi', 'muhammad', 's', 'a', 'w', 'ah', 'ah', 'ah', 'pic', 'twitter', 'com', 'xxgvsl', 'xzf']",Non_R
"['wanita', 'perempuan', 'ikat', 'sihir', 'bomohindon', 'cina', 'india', 'makan', 'minum', 'babi', 'anjing', 'haram', '', 'covid', 'musicvalley', 'malays', 'malaysiagazette', 'aidilfitri', 'aidiladha', 'takburraya', 'cinta', 'seks', 'peperangan', 'duit', 'wang', 'money', 'pitih', 'allah', 'ah', 'nabi', 'muhammad', 's', 'a', 'w', 'ah', 'ah', 'ah', 'pic', 'twitter', 'com', 'clarn', 'dt', 'm']",Non_R
"['wanita', 'perempuan', 'ikat', 'sihir', 'bomohindon', 'cina', 'india', 'makan', 'minum', 'babi', 'anjing', 'haram', '', 'covid', 'musicvalley', 'malays', 'malaysiagazette', 'aidilfitri', 'aidiladha', 'takburraya', 'cinta', 'seks', 'peperangan', 'duit', 'wang', 'money', 'pitih', 'allah', 'ah', 'nabi', 'muhammad', 's', 'a', 'w', 'ah', 'ah', 'ah', 'pic', 'twitter', 'com', 'o', 'czgqlpbs']",Non_R
"['wanita', 'perempuan', 'ikat', 'sihir', 'bomohindon', 'cina', 'india', 'makan', 'minum', 'babi', 'anjing', 'haram', '', 'covid', 'musicvalley', 'malays', 'malaysiagazette', 'aidilfitri', 'aidiladha', 'takburraya', 'cinta', 'seks', 'peperangan', 'duit', 'wang', 'money', 'pitih', 'allah', 'ah', 'nabi', 'muhammad', 's', 'a', 'w', 'ah', 'ah', 'ah', 'pic', 'twitter', 'com', 'bmsziw', 'q']",Non_R
"['anjing', 'good', 'for', 'them', 'for', 'doing', 'charity', 'works', 'kesi', 'bgt', 'sumpah', 'mrka', 'ga', 'comeback', 'izone', 'bubar', 'kali', 'ya']",Non_R
"['anjing', 'ras', 'cina', 'cocok', 'rawan', 'vaksin']",R
"['emng', 'dasar', 'anjing', 'cina', 'pic', 'twitter', 'com', 'fjmkjigpz']",R
"['cina', 'kejam', 'anjing', 'https', 'twitter', 'com', 'restyleseh', 'status']",R
"['goblok', 'main', 'lo', 'anjing', 'dasar', 'cina', 'biadab']",R
"['wkwkwk', 'anjing', 'jaga', 'ya', 'kalo', 'kubur', 'cina', 'haa', 'harga', 'gitu', 'lu', 'udah', 'nyoba', 'ngurug', 'bom', 'wkkwwkkw']",Non_R
"['hp', 'android', 'cina', 'aja', 'sok', 'anjing']",Non_R
"['emank', 'cina', 'anjing']",R
"['anjing', 'mu', 'cina']",R
"['sultan', 'jogjakaa', 'hb', 'raja', 'palsu', 'org', 'cina', 'babi', 'suku', 'bangsa', 'agama', 'yg', 'libat', 'musnah', 'adab', 'jawa', 'babi', 'agama', 'taik', 'anjing', 'islam', 'kejawen', 'wkwkwkw', 'pic', 'twitter', 'com', 'riurzdrxxk']",R
"['sultan', 'jogjakaa', 'hb', 'raja', 'palsu', 'org', 'cina', 'babi', 'suku', 'bangsa', 'agama', 'yg', 'libat', 'musnah', 'agama', 'taik', 'anjing', 'islam', 'kejawen', 'wkwkwkw', 'pic', 'twitter', 'com', 'kxgm', 'ues']",R
"['cina', 'anjing', 'http', 'detik', 'id', 'u', 'nws']",R
"['iye', 'anjing']",Non_R
"['orang', 'cina', 'anjing', 'setan']",R
"['orang', 'cina', 'please', 'anjing', 'tu', 'tolong', 'la', 'rumah', 'please', 'la', 'ni', 'dh', 'kena', 'anjing', 'kali', 'dah', 'please', 'la', 'jaga', 'anjing', 'tu']",Non_R
"['bangsa', 'celaka', 'tanah', 'melayu', 'bangsa', 'cina', 'dap', 'bangsat', 'anjing']",R
"['anjing', 'nih', 'cina', 'rumah', 'gua', 'bau', 'dupa']",R
"['lecehin', 'maspengen', 'diludahin', 'dikencingincari', 'cowok', 'slim', 'kasar', 'umur', 'area', 'surabaya', 'timur', 'gaybdsm', 'gaysurabaya', 'gayslave', 'gayindonesia', 'gaylokal', 'gayremaja', 'gayberondong']",Non_R
"['cina', 'anjing']",R
"['cina', 'ras', 'anjing']",R
"['shiro', 'peto', 'anjing', 'putih', 'loh', 'de', 'iya', 'anjing', 'putih', 'nama', 'shiro', 'petoooo', 'dpt', 'data', 'dr', 'tulis', 'cina', 'nama', 'dept', 'nya', 'balada', 'bahasa', 'indonesia', 'ama', 'inggris', 'bom', 'aja', 'diledekin', 'pake', 'bahasa', 'korea']",Non_R
"['ken', 'dikasarin', 'top', 'slim', 'umur', 'ngga', 'gaysurabaya', 'gay']",Non_R
"['mas', 'top', 'pribumi', 'area', 'surabaya', 'nih', 'gaysurabaya', 'gayngentot', 'gaybdsm', 'gayremaja', 'gayberondong', 'gayslave', 'caritop', 'gaybottom', 'gaytop', 'gayvers']",Non_R
"['gak', 'banyak', 'bikin', 'tweet', 'sampah', 'bukti', 'aja', 'rupiah', 'lo', 'udah', 'mana', 'cina', 'anjing']",R
"['puak', 'anjing', 'bangsat', 'celaka', 'dap', 'komunis', 'ni', 'bukti', 'bukti', 'salah', 'cakap', 'xsalah', 'dah', 'tau', 'dah', 'hidup', 'puak', 'kafir', 'laknat', 'ni', 'duit', 'jual', 'kapal', 'sapu', 'babi', 'cina', 'dap', 'bangsat', 'datang']",R
"['lu', 'anjing', 'coba', 'monyet', 'junjung', 'lu', 'biar', 'mampus', 'lu', 'vaksin', 'milik', 'cina', 'kagak']",R
"['wanita', 'perempuan', 'ikat', 'sihir', 'bomohindon', 'cina', 'india', 'makan', 'minum', 'babi', 'anjing', 'haram', '', 'covid', 'musicvalley', 'malays', 'malaysiagazette', 'aidilfitri', 'aidiladha', 'takburraya', 'cinta', 'seks', 'peperangan', 'duit', 'wang', 'money', 'pitih', 'allah', 'ah', 'nabi', 'muhammad', 's', 'a', 'w', 'ah', 'ah', 'ah', 'pic', 'twitter', 'com', 'sk', 'm', 'axawi']",Non_R
"['wanita', 'perempuan', 'ikat', 'sihir', 'bomohindon', 'cina', 'india', 'makan', 'minum', 'babi', 'anjing', 'haram', '', 'covid', 'musicvalley', 'malays', 'malaysiagazette', 'aidilfitri', 'aidiladha', 'takburraya', 'cinta', 'seks', 'peperangan', 'duit', 'wang', 'money', 'pitih', 'allah', 'ah', 'nabi', 'muhammad', 's', 'a', 'w', 'ah', 'ah', 'ah', 'pic', 'twitter', 'com', 'gpn', 'ajdns']",Non_R
"['wanita', 'perempuan', 'ikat', 'sihir', 'bomohindon', 'cina', 'india', 'makan', 'minum', 'babi', 'anjing', 'haram', '', 'covid', 'musicvalley', 'malays', 'malaysiagazette', 'aidilfitri', 'aidiladha', 'takburraya', 'cinta', 'seks', 'peperangan', 'duit', 'wang', 'money', 'pitih', 'allah', 'ah', 'nabi', 'muhammad', 's', 'a', 'w', 'ah', 'ah', 'ah', 'pic', 'twitter', 'com', 'io', 'gbmbfma']",Non_R
"['lelaki', 'cina', 'rosak', 'kereta', 'tepi', 'jalan', 'tampil', 'bantu', 'bukti', 'semangat', 'muhibbah', 'semalaysia', 'bangsa', 'agama', 'anak', 'malaysiakan', 'alhamdulillah', 'dpt', 'bantu', 'tukar', 'tayar', 'tu', 'moga', 'selamat', 'destinasi', 'pic', 'twitter', 'com', 'v', 'qio', 'bzlz']",Non_R
"['i', 'takut', 'nak', 'proceed', 'next', 'level', 'of', 'mandarin', 'class', 'ajar', 'basic', 'tu', 'i', 'susah', 'i', 'nak', 'ajar', 'deal', 'rektor', 'syarikat', 'bangsa', 'cina']",Non_R
"['kdg', 'kasihan', 'kat', 'cucu', 'tu', 'bonda', 'asik', 'nk', 'dukung', 'nasib', 'doct', 'pe', 'setlh', 'xray', 'pinggang', 'tokmat', 'bgs', 'lak', 'doct', 'bangsa', 'cina', 'nie', 'suruh', 'tokmat', 'g', 'urut', 'cr', 'tradisonal']",Non_R
"['opung', 'cina', 'aja', 'gih', 'bangga', 'in', 'cina', 'melulu', 'drpd', 'bangsa', 'jengkel', 'lho']",R
"['cina', 'lahir', 'indonesiaaku', 'bangga', 'bangsa', 'indonesiamerah', 'putih', 'senantiasa', 'dadankri', 'harga', 'matipancasila', 'rekat', 'negerinkri', 'cinta', 'mati', 'merdekadaricovid', 'https', 'twitter', 'com', 'elina', 'vay', 'status']",Non_R
"['cina', 'lahir', 'indonesiaaku', 'bangga', 'bangsa', 'indonesiamerah', 'putih', 'senantiasa', 'dadankri', 'harga', 'matipancasila', 'rekat', 'negerinkri', 'cinta', 'mati', 'merdekadaricovid']",Non_R
"['just', 'wondering', 'faham', 'dgn', 'pribumi', 'n', 'melayu', 'ramai', 'masuk', '', 'melayu', 'n', 'pribumi', 'as', 'lembaga', 'org', 'indo', 'bangla', 'bosnia', 'rohingya', 'india', 'cina', 'tukar', 'bangsa', 'lembaga', 'malaysia', 'legally']",Non_R
"['cina', 'ngehe', 'khianat', 'bangsa', 'kasihan', 'lu', 'capek', 'capek', 'ngewe', 'nongol', 'monyet']",R
"['lw', 'sdh', 'ajar', 'cina', 'bangsa', 'ras', 'indonesia', 'level', 'dng', 'produk', 'gak', 'laku', 'klo', 'indonesia', 'majugoblok', 'teriak', 'goblok']",R
"['gak', 'ngaruh', 'lbh', 'peduli', 'cina', 'dr', 'pd', 'bangsa']",Non_R
"['rasuah', 'kenal', 'bangsa', 'dr', 'mahathir', 'rasuah', 'medium', 'padu', 'kaum', 'yg', 'melayu', 'cina', 'india', 'warga', 'asing', 'sahabat', 'rana', 'instrument', 'https', 'twitter', 'com', 'chedetofficial', 'status']",Non_R
"['pas', 'pas', 'harap', 'bangsa', 'cina', 'kah', 'poodak']",Non_R
"['tka', 'dr', 'cina', 'covid', 'dr', 'cinavaksin', 'dr', 'chinalbp', 'dubes', 'cinalbpengkhianat', 'bangsa']",R
"['kne', 'brusan', 'mndesak', 'kdnputrajaya', 'pdrmsia', 'muhyiddinyassin', 'ismailsabri', 'utk', 'tangkap', 'bsar', 'an', 'scara', 'aggressive', 'stiap', 'aribkn', 'blh', 'ksan', 'depa', 'yg', 'bli', 'n', 'jua', 'mykadtngkp', 'org', 'dlm', 'tu', 'gakyg', 'msuk', 'scara', 'haram', 'rmaibangsa', 'cina', 'mkin', 'rmai', 'krg', 'hjaqkjaan', 'depa', 'ugut']",Non_R
"['melayu', 'bunuh', 'melayu', 'umngok', 'bn', 'haprak', 'perintah', 'melayu', 'bawah', 'jgn', 'salah', 'bangsa', 'sikit', 'dap', 'dap', 'dap', 'takot', 'sgt', 'dgn', 'dap', 'ekonomi', 'malaysia', 'd', 'pegang', 'bangsa', 'cina', 'takut', 'tulis', 'bangsa', 'cina', 'sbb', 'dlm', 'bn', 'mca']",Non_R
"['cina', 'bangsat', 'laknatullah', 'https', 'twitter', 'com', 'vivacoid', 'status']",R
"['nyadar', 'juta', 'anak', 'bangsa', 'phk', 'an', 'ganti', 'tenaga', 'kerja', 'cina', 'sampe', 'detik', 'ini', 'cina', 'kolam', 'butek', 'jd', 'londo', 'irengnya', 'cina', 'mudh', 'an', 'nasib', 'cebonk', 'kwulat', 'karna', 'jd', 'kaki', 'tangan', 'china', 'mampus']",R
"['orang', 'cina', 'pon', 'pandang', 'rasuah', 'ringan', 'tu', 'orang', 'still', 'suppo', 'gone', 'eng', 'https', 'twitter', 'com', 'chedetofficial', 'status']",Non_R
"['ikut', 'cina', 'nak', 'je', 'rampas', 'nak', 'tawan', 'tanah', 'melayu', 'potensi', 'yg', 'bangun', 'pahlawan', 'nusantara', 'sebab', 'melayu', 'bodoh', 'yg', 'sanggup', 'gadai', 'maruah', 'penting', 'sea', 'poket', 'ni', 'bangsa', 'khianat']",R
